Model,Mark,MQC Tool,IEX Tool,Lot,Slot,Date,Image name,Image Angle,um_per_px,Top(px),Buttom(px),Xedge(px),2Dcode_width(px),2Dcode_height(px),2Dcode_dot count,Top(um),Buttom(um),Xedge(um),2Dcode_width(um),2Dcode_height(um),Judge,Alert,PATH
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,175_11_0_err_judge_m.jpg,0,0.11404347826086955,76,53,85,102,103,49,666,465,745,894,903,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/175_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,176_11_0_err_judge_m.jpg,0,0.11521739130434783,53,58,57,,,,465,509,500,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/176_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,177_11_0_err_judge_m.jpg,0,0.11264130434782609,63,59,Mid,103,103,51,552,517,Mid,903,903,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/177_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,178_11_0_err_judge_m.jpg,0,0.11431521739130435,75,56,85,102,102,60,658,491,745,894,894,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/178_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,179_11_0_err_judge_m.jpg,0,0.11521739130434783,73,72,103,,,,640,631,903,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/179_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,180_11_0_err_judge_m.jpg,0,0.11264130434782609,62,59,Mid,103,104,59,544,517,Mid,903,912,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/180_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,181_11_0_err_judge_m.jpg,0,0.11431521739130435,74,55,96,102,104,37,649,482,842,894,912,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/181_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,182_11_0_err_judge_m.jpg,0,0.11521739130434783,72,72,84,,,,631,631,737,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/182_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,183_11_0_err_judge_m.jpg,0,0.11264130434782609,62,59,Mid,103,104,35,544,517,Mid,903,912,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/183_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,184_11_0_err_judge_m.jpg,0,0.11531521739130435,74,56,76,104,103,33,649,491,666,912,903,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/184_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,185_11_0_err_judge_m.jpg,0,0.11521739130434783,50,60,109,,,,438,526,956,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/185_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,186_11_0_err_judge_m.jpg,0,0.12228260869565218,75,77,Mid,,,,658,675,Mid,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/186_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,187_11_0_err_judge_m.jpg,0,0.11354347826086957,71,59,82,101,102,39,623,517,719,886,894,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/187_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,188_11_0_err_judge_m.jpg,0,0.11684782608695653,55,59,57,,,,482,517,500,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/188_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,189_11_0_err_judge_m.jpg,0,0.11214130434782608,65,57,Mid,102,103,33,570,500,Mid,894,903,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/189_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,190_11_0_err_judge_m.jpg,0,0.11404347826086955,76,54,83,102,102,25,666,474,728,894,894,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/190_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,191_11_0_err_judge_m.jpg,0,0.11521739130434783,73,71,99,,,,640,623,868,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/191_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,192_11_0_err_judge_m.jpg,0,0.12228260869565218,79,76,Mid,,,,693,666,Mid,,,NG,TOP OVER SPEC (693),http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/192_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,193_11_0_err_judge_m.jpg,0,0.11431521739130435,75,56,92,102,102,54,658,491,807,894,894,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/193_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,194_11_0_err_judge_m.jpg,0,0.11467391304347826,69,76,86,,,,605,666,754,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/194_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,195_11_0_err_judge_m.jpg,0,0.11364130434782609,59,64,Mid,105,102,49,517,561,Mid,921,894,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/195_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,196_11_0_err_judge_m.jpg,0,0.11454347826086955,69,59,77,103,104,38,605,517,675,903,912,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/196_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,197_11_0_err_judge_m.jpg,0,0.11521739130434783,71,76,104,,,,623,666,912,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/197_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,198_11_0_err_judge_m.jpg,0,0.12228260869565218,74,78,Mid,,,,649,684,Mid,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/198_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,199_11_0_err_judge_m.jpg,0,0.11354347826086957,71,60,82,101,101,26,623,526,719,886,886,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/199_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,200_11_0_err_judge_m.jpg,0,0.11521739130434783,76,73,92,,,,666,640,807,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/200_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,201_11_0_err_judge_m.jpg,0,0.12228260869565218,79,74,Mid,,,,693,649,Mid,,,NG,TOP OVER SPEC (693),http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/201_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,202_11_0_err_judge_m.jpg,0,0.11354347826086957,73,56,82,101,103,20,640,491,719,886,903,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/202_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,203_11_0_err_judge_m.jpg,0,0.11684782608695653,54,60,59,,,,474,526,517,,,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/203_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,204_11_0_err_judge_m.jpg,0,0.1116413043478261,65,58,Mid,101,102,22,570,509,Mid,886,894,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/204_11_0_err_judge_m.jpg
156HT6,V24A84Z700_19_156HT6,AAMOV200,AAIEX100,V24A84Z700,19,20240811103257,205_11_0_err_judge_m.jpg,0,0.11404347826086955,76,54,86,102,102,16,666,474,754,894,894,OK,,http://10.97.141.73/chipid2dcode/V24A84Z700_19_156HT6/205_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,104_11_0_err_judge_m.jpg,0,0.10684782608695652,43,46,76,105,111,59,377,403,666,921,973,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/104_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,105_11_0_err_judge_m.jpg,0,0.10929347826086956,53,45,88,105,111,63,465,395,772,921,973,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/105_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,106_11_0_err_judge_m.jpg,0,0.11358695652173913,58,45,110,,,,509,395,965,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/106_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,107_11_0_err_judge_m.jpg,-90,0.10779347826086956,47,60,108,102,98,43,412,526,947,894,859,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/107_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,108_11_0_err_judge_m.jpg,-90,0.10829347826086956,50,56,56,103,104,41,438,491,491,903,912,NG,XEdge OVER SPEC (491),http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/108_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,109_11_0_err_judge_m.jpg,-90,0.11358695652173913,66,72,86,,,,579,631,754,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/109_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,110_11_0_err_judge_m.jpg,0,0.11521739130434783,69,72,83,,,,605,631,728,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/110_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,111_11_0_err_judge_m.jpg,0,0.11414130434782609,58,59,Mid,106,108,43,509,517,Mid,929,947,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/111_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,112_11_0_err_judge_m.jpg,0,0.11604347826086955,69,54,78,106,109,37,605,474,684,929,956,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/112_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,113_11_0_err_judge_m.jpg,0,0.11521739130434783,51,57,60,,,,447,500,526,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/113_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,114_11_0_err_judge_m.jpg,0,0.11314130434782609,60,57,Mid,104,108,29,526,500,Mid,912,947,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/114_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,115_11_0_err_judge_m.jpg,0,0.11604347826086955,71,53,81,106,108,29,623,465,710,929,947,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/115_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,116_11_0_err_judge_m.jpg,0,0.11521739130434783,73,71,90,,,,640,623,789,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/116_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,117_11_0_err_judge_m.jpg,0,0.11264130434782609,62,58,Mid,103,105,25,544,509,Mid,903,921,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/117_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,118_11_0_err_judge_m.jpg,0,0.11431521739130435,73,55,82,102,105,24,640,482,719,894,921,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/118_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,119_11_0_err_judge_m.jpg,0,0.11521739130434783,55,56,57,,,,482,491,500,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/119_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,120_11_0_err_judge_m.jpg,0,0.12228260869565218,80,72,91,,,,701,631,798,,,NG,TOP OVER SPEC (701),http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/120_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,121_11_0_err_judge_m.jpg,0,0.11331521739130435,78,55,88,100,100,38,684,482,772,877,877,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/121_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,122_11_0_err_judge_m.jpg,0,0.11521739130434783,69,72,83,,,,605,631,728,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/122_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,123_11_0_err_judge_m.jpg,0,0.11414130434782609,59,60,Mid,106,106,28,517,526,Mid,929,929,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/123_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,124_11_0_err_judge_m.jpg,0,0.11604347826086955,71,55,76,106,106,33,623,482,666,929,929,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/124_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,125_11_0_err_judge_m.jpg,0,0.11521739130434783,75,66,100,,,,658,579,877,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/125_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,126_11_0_err_judge_m.jpg,0,0.11314130434782609,64,52,Mid,104,109,23,561,456,Mid,912,956,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/126_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,127_11_0_err_judge_m.jpg,0,0.11531521739130435,75,50,81,104,108,21,658,438,710,912,947,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/127_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,128_11_0_err_judge_m.jpg,0,0.11521739130434783,55,56,57,,,,482,491,500,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/128_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,129_11_0_err_judge_m.jpg,0,0.11214130434782608,65,57,96,102,103,23,570,500,842,894,903,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/129_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,130_11_0_err_judge_m.jpg,0,0.11354347826086957,76,54,80,101,102,18,666,474,701,886,894,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/130_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,131_11_0_err_judge_m.jpg,0,0.11521739130434783,74,71,97,,,,649,623,851,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/131_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,132_11_0_err_judge_m.jpg,0,0.1116413043478261,65,57,92,101,103,56,570,500,807,886,903,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/132_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,133_11_0_err_judge_m.jpg,0,0.11431521739130435,76,54,88,102,103,57,666,474,772,894,903,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/133_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,134_11_0_err_judge_m.jpg,0,0.11521739130434783,72,70,85,,,,631,614,745,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/134_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,135_11_0_err_judge_m.jpg,0,0.11314130434782609,62,59,Mid,104,104,39,544,517,Mid,912,912,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/135_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,136_11_0_err_judge_m.jpg,0,0.11481521739130435,74,54,78,103,105,35,649,474,684,903,921,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/136_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,137_11_0_err_judge_m.jpg,0,0.11684782608695653,74,71,92,,,,649,623,807,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/137_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,138_11_0_err_judge_m.jpg,0,0.11214130434782608,65,57,Mid,102,103,55,570,500,Mid,894,903,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/138_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,139_11_0_err_judge_m.jpg,0,0.11354347826086957,75,53,85,101,104,53,658,465,745,886,912,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/139_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,140_11_0_err_judge_m.jpg,0,0.11521739130434783,55,56,58,,,,482,491,509,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/140_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,141_11_0_err_judge_m.jpg,0,0.1101413043478261,65,57,94,98,103,27,570,500,824,859,903,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/141_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,142_11_0_err_judge_m.jpg,0,0.11354347826086957,78,52,82,101,102,21,684,456,719,886,894,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/142_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,143_11_0_err_judge_m.jpg,0,0.11521739130434783,55,56,50,,,,482,491,438,,,NG,XEdge OVER SPEC (438),http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/143_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,144_11_0_err_judge_m.jpg,0,0.11264130434782609,65,57,89,103,103,56,570,500,780,903,903,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/144_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,145_11_0_err_judge_m.jpg,0,0.11381521739130435,76,56,90,101,101,48,666,491,789,886,886,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/145_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,146_11_0_err_judge_m.jpg,0,0.11521739130434783,68,72,85,,,,596,631,745,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/146_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,147_11_0_err_judge_m.jpg,0,0.11314130434782609,59,60,Mid,104,106,43,517,526,Mid,912,929,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/147_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,148_11_0_err_judge_m.jpg,0,0.11654347826086955,67,56,78,107,109,36,587,491,684,938,956,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/148_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,149_11_0_err_judge_m.jpg,0,0.11521739130434783,72,66,92,,,,631,579,807,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/149_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,150_11_0_err_judge_m.jpg,0,0.1111413043478261,65,57,95,100,103,60,570,500,833,877,903,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/150_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,151_11_0_err_judge_m.jpg,0,0.11354347826086957,74,51,85,101,107,63,649,447,745,886,938,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/151_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,152_11_0_err_judge_m.jpg,0,0.11521739130434783,76,67,90,,,,666,587,789,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/152_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,153_11_0_err_judge_m.jpg,0,0.11214130434782608,67,54,Mid,102,104,36,587,474,Mid,894,912,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/153_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,154_11_0_err_judge_m.jpg,0,0.11404347826086955,78,51,83,102,103,42,684,447,728,894,903,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/154_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,155_11_0_err_judge_m.jpg,0,0.11521739130434783,71,76,100,,,,623,666,877,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/155_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,156_11_0_err_judge_m.jpg,0,0.12228260869565218,77,79,90,,,,675,693,789,,,NG,Buttom OVER SPEC (693),http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/156_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,157_11_0_err_judge_m.jpg,0,0.11431521739130435,72,60,93,102,101,32,631,526,815,894,886,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/157_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,158_11_0_err_judge_m.jpg,0,0.11521739130434783,70,71,87,,,,614,623,763,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/158_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,159_11_0_err_judge_m.jpg,0,0.11364130434782609,60,60,Mid,105,105,41,526,526,Mid,921,921,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/159_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,160_11_0_err_judge_m.jpg,0,0.11531521739130435,73,57,80,104,103,43,640,500,701,912,903,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/160_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,161_11_0_err_judge_m.jpg,0,0.11521739130434783,55,53,58,,,,482,465,509,,,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/161_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,162_11_0_err_judge_m.jpg,0,0.11364130434782609,63,54,91,105,108,27,552,474,798,921,947,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/162_11_0_err_judge_m.jpg
156HT6,V24A85E100_02_156HT6,AAMOV200,AAIEX100,V24A85E100,2,20240812114526,163_11_0_err_judge_m.jpg,0,0.11604347826086955,75,49,86,106,108,27,658,430,754,929,947,OK,,http://10.97.141.73/chipid2dcode/V24A85E100_02_156HT6/163_11_0_err_judge_m.jpg
